Plant,Temperature,Minimum Humidity,Maximum Humidity, Minimum Soil Moisture,Maximum Soil Moisture,Minimum pH Level,Maximum pH Level,Disease/Pest,Practices,Medicines/Remedy
Rice crops,32,0.5,0.55,0.5,1,6,8.5,Rice Ragged Stunt Virus,Avoid close planting and provide 30 cm rogue spacing at every 2.5 to 3.0 m to reduce the pest incidence.,Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha.
Rice crops,33,0.5,0.55,0.5,1,6,8.5,Rice Ragged Stunt Virus,Avoid close planting and provide 30 cm rogue spacing at every 2.5 to 3.0 m to reduce the pest incidence.,Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha.
Rice crops,34,0.5,0.55,0.5,1,6,8.5,Rice Ragged Stunt Virus,Avoid close planting and provide 30 cm rogue spacing at every 2.5 to 3.0 m to reduce the pest incidence.,Phosphamidon 40 SL 1000 ml/ha (or) Phosalone 35 EC 1500 ml/ha (or) Carbaryl 10 D 25 kg/ha (or) (or) Acephate 75 SP 625 gm/ha (or) Chlorpyriphos 20 EC 1250 ml/ha.
Rice crops,27,0.8,0.82,0.25,0.5,4,7.5,Defoliators,"Use resistant and early maturing varieties. Sow seeds early, improve spacing, avoid areas of viruses, improve crop and field sanitation, and plough after harvesting.",Copper sulfate pentahydrate and diflubenzuron
Rice crops,28,0.8,0.82,0.25,0.5,4,7.5,Defoliators,"Use resistant and early maturing varieties. Sow seeds early, improve spacing, avoid areas of viruses, improve crop and field sanitation, and plough after harvesting.",Copper sulfate pentahydrate and diflubenzuron
Rice crops,14,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,15,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,16,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,17,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,18,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,19,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,20,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,21,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,22,0.75,0.8,-0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,23,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,24,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,25,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,26,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,27,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,28,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,29,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,30,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,31,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,32,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,33,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,34,0.75,0.8,0.2,0.9,5.5,7.2,"Mealybug, Phenacoccus sp",Remove the grasses and trim the bunds during the main field preparation before transplanting,"Buprofezin (25 SC) @ 200 ml/ ac, Thiamethoxam 20 WDG @ 100 g/ ac, Dimethoate (30 EC) 400 ml/ ac "
Rice crops,24,0.9,0.9,0.1,0.2,4.5,8,Short Horned Grasshopper,"Flood the stubbles, shave and sweep along the bunds, and pick adults directly from the foliage at night when they are sluggish. Use poison baits from salt water and rice bran and use foliar sprays. ",fenitrothion + BPMC (fenobucarb) @ 400 ml/acre or dust fenitrothion + BPMC @ 12 Kg / acre
Rice crops,25,0.9,0.9,0.1,0.2,4.5,8,Short Horned Grasshopper,"Flood the stubbles, shave and sweep along the bunds, and pick adults directly from the foliage at night when they are sluggish. Use poison baits from salt water and rice bran and use foliar sprays. ",fenitrothion + BPMC (fenobucarb) @ 400 ml/acre or dust fenitrothion + BPMC @ 12 Kg / acre
Rice crops,26,0.9,0.9,0.1,0.2,4.5,8,Short Horned Grasshopper,"Flood the stubbles, shave and sweep along the bunds, and pick adults directly from the foliage at night when they are sluggish. Use poison baits from salt water and rice bran and use foliar sprays. ",fenitrothion + BPMC (fenobucarb) @ 400 ml/acre or dust fenitrothion + BPMC @ 12 Kg / acre
Rice crops,27,0.9,0.9,0.1,0.2,4.5,8,Short Horned Grasshopper,"Flood the stubbles, shave and sweep along the bunds, and pick adults directly from the foliage at night when they are sluggish. Use poison baits from salt water and rice bran and use foliar sprays. ",fenitrothion + BPMC (fenobucarb) @ 400 ml/acre or dust fenitrothion + BPMC @ 12 Kg / acre
Rice crops,28,0.9,0.9,0.1,0.2,4.5,8,Short Horned Grasshopper,"Flood the stubbles, shave and sweep along the bunds, and pick adults directly from the foliage at night when they are sluggish. Use poison baits from salt water and rice bran and use foliar sprays. ",fenitrothion + BPMC (fenobucarb) @ 400 ml/acre or dust fenitrothion + BPMC @ 12 Kg / acre
Rice crops,29,0.9,0.9,0.1,0.2,4.5,8,Short Horned Grasshopper,"Flood the stubbles, shave and sweep along the bunds, and pick adults directly from the foliage at night when they are sluggish. Use poison baits from salt water and rice bran and use foliar sprays. ",fenitrothion + BPMC (fenobucarb) @ 400 ml/acre or dust fenitrothion + BPMC @ 12 Kg / acre
Rice crops,30,0.9,0.9,0.1,0.2,4.5,8,Short Horned Grasshopper,"Flood the stubbles, shave and sweep along the bunds, and pick adults directly from the foliage at night when they are sluggish. Use poison baits from salt water and rice bran and use foliar sprays. ",fenitrothion + BPMC (fenobucarb) @ 400 ml/acre or dust fenitrothion + BPMC @ 12 Kg / acre
Rice crops,31,0.9,0.9,0.1,0.2,4.5,8,Short Horned Grasshopper,"Flood the stubbles, shave and sweep along the bunds, and pick adults directly from the foliage at night when they are sluggish. Use poison baits from salt water and rice bran and use foliar sprays. ",fenitrothion + BPMC (fenobucarb) @ 400 ml/acre or dust fenitrothion + BPMC @ 12 Kg / acre
Rice crops,32,0.9,0.9,0.1,0.2,4.5,8,Short Horned Grasshopper,"Flood the stubbles, shave and sweep along the bunds, and pick adults directly from the foliage at night when they are sluggish. Use poison baits from salt water and rice bran and use foliar sprays. ",fenitrothion + BPMC (fenobucarb) @ 400 ml/acre or dust fenitrothion + BPMC @ 12 Kg / acre
Rice crops,33,0.9,0.9,0.1,0.2,4.5,8,Short Horned Grasshopper,"Flood the stubbles, shave and sweep along the bunds, and pick adults directly from the foliage at night when they are sluggish. Use poison baits from salt water and rice bran and use foliar sprays. ",fenitrothion + BPMC (fenobucarb) @ 400 ml/acre or dust fenitrothion + BPMC @ 12 Kg / acre
Rice crops,34,0.9,0.9,0.1,0.2,4.5,8,Short Horned Grasshopper,"Flood the stubbles, shave and sweep along the bunds, and pick adults directly from the foliage at night when they are sluggish. Use poison baits from salt water and rice bran and use foliar sprays. ",fenitrothion + BPMC (fenobucarb) @ 400 ml/acre or dust fenitrothion + BPMC @ 12 Kg / acre
Rice crops,35,0.9,0.9,0.1,0.2,4.5,8,Short Horned Grasshopper,"Flood the stubbles, shave and sweep along the bunds, and pick adults directly from the foliage at night when they are sluggish. Use poison baits from salt water and rice bran and use foliar sprays. ",fenitrothion + BPMC (fenobucarb) @ 400 ml/acre or dust fenitrothion + BPMC @ 12 Kg / acre
Rice crops,36,0.9,0.9,0.1,0.2,4.5,8,Short Horned Grasshopper,"Flood the stubbles, shave and sweep along the bunds, and pick adults directly from the foliage at night when they are sluggish. Use poison baits from salt water and rice bran and use foliar sprays. ",fenitrothion + BPMC (fenobucarb) @ 400 ml/acre or dust fenitrothion + BPMC @ 12 Kg / acre
Rice crops,25,0.8,0.8,0,0.2,5.7,7.1,Narrow Brown Leaf Spot,Remove weeds and weedy rice in the field and nearby areas to remove alternate hosts that allow the fungus to survive and infect new rice crops.,spray propiconazole at booting to heading stages.
Rice crops,26,0.8,0.8,0,0.2,5.7,7.1,Narrow Brown Leaf Spot,Remove weeds and weedy rice in the field and nearby areas to remove alternate hosts that allow the fungus to survive and infect new rice crops.,spray propiconazole at booting to heading stages.
Rice crops,27,0.8,0.8,0,0.2,5.7,7.1,Narrow Brown Leaf Spot,Remove weeds and weedy rice in the field and nearby areas to remove alternate hosts that allow the fungus to survive and infect new rice crops.,spray propiconazole at booting to heading stages.
Rice crops,28,0.8,0.8,0,0.2,5.7,7.1,Narrow Brown Leaf Spot,Remove weeds and weedy rice in the field and nearby areas to remove alternate hosts that allow the fungus to survive and infect new rice crops.,spray propiconazole at booting to heading stages.
Rice crops,25,0.35,0.45,0.5,1,5.5,7.5,Black-streaked Dwarf Virus (BSDV),"Seed coating with pesticide is recommended before sowing, then seedlings should receive pesticide 3–5 days before transplanting.","pymetrozine, imidacloprid, nitenpyram, thiamethoxam, or buprofezin"
Rice crops,26,0.35,0.45,0.5,1,5.5,7.5,Black-streaked Dwarf Virus (BSDV),"Seed coating with pesticide is recommended before sowing, then seedlings should receive pesticide 3–5 days before transplanting.","pymetrozine, imidacloprid, nitenpyram, thiamethoxam, or buprofezin"
Rice crops,27,0.35,0.45,0.5,1,5.5,7.5,Black-streaked Dwarf Virus (BSDV),"Seed coating with pesticide is recommended before sowing, then seedlings should receive pesticide 3–5 days before transplanting.","pymetrozine, imidacloprid, nitenpyram, thiamethoxam, or buprofezin"
Rice crops,28,0.35,0.45,0.5,1,5.5,7.5,Black-streaked Dwarf Virus (BSDV),"Seed coating with pesticide is recommended before sowing, then seedlings should receive pesticide 3–5 days before transplanting.","pymetrozine, imidacloprid, nitenpyram, thiamethoxam, or buprofezin"
Rice crops,29,0.35,0.45,0.5,1,5.5,7.5,Black-streaked Dwarf Virus (BSDV),"Seed coating with pesticide is recommended before sowing, then seedlings should receive pesticide 3–5 days before transplanting.","pymetrozine, imidacloprid, nitenpyram, thiamethoxam, or buprofezin"
Rice crops,30,0.35,0.45,0.5,1,5.5,7.5,Black-streaked Dwarf Virus (BSDV),"Seed coating with pesticide is recommended before sowing, then seedlings should receive pesticide 3–5 days before transplanting.","pymetrozine, imidacloprid, nitenpyram, thiamethoxam, or buprofezin"
Rice crops,31,0.35,0.45,0.5,1,5.5,7.5,Black-streaked Dwarf Virus (BSDV),"Seed coating with pesticide is recommended before sowing, then seedlings should receive pesticide 3–5 days before transplanting.","pymetrozine, imidacloprid, nitenpyram, thiamethoxam, or buprofezin"
Rice crops,32,0.35,0.45,0.5,1,5.5,7.5,Black-streaked Dwarf Virus (BSDV),"Seed coating with pesticide is recommended before sowing, then seedlings should receive pesticide 3–5 days before transplanting.","pymetrozine, imidacloprid, nitenpyram, thiamethoxam, or buprofezin"
Rice crops,33,0.35,0.45,0.5,1,5.5,7.5,Black-streaked Dwarf Virus (BSDV),"Seed coating with pesticide is recommended before sowing, then seedlings should receive pesticide 3–5 days before transplanting.","pymetrozine, imidacloprid, nitenpyram, thiamethoxam, or buprofezin"
Rice crops,34,0.35,0.45,0.5,1,5.5,7.5,Black-streaked Dwarf Virus (BSDV),"Seed coating with pesticide is recommended before sowing, then seedlings should receive pesticide 3–5 days before transplanting.","pymetrozine, imidacloprid, nitenpyram, thiamethoxam, or buprofezin"
Rice crops,35,0.35,0.45,0.5,1,5.5,7.5,Black-streaked Dwarf Virus (BSDV),"Seed coating with pesticide is recommended before sowing, then seedlings should receive pesticide 3–5 days before transplanting.","pymetrozine, imidacloprid, nitenpyram, thiamethoxam, or buprofezin"
Rice crops,26,0.92,1,0.32,0.42,6.5,6.9,Leaf Scald,Increase the spacing between plants during transplanting.,"benomyl, fentin acetate, edifenphos, and validamycin"
Rice crops,27,0.92,1,0.32,0.42,6.5,6.9,Leaf Scald,Increase the spacing between plants during transplanting.,"benomyl, fentin acetate, edifenphos, and validamycin"
Rice crops,28,0.92,1,0.32,0.42,6.5,6.9,Leaf Scald,Increase the spacing between plants during transplanting.,"benomyl, fentin acetate, edifenphos, and validamycin"
Rice crops,30,0.7,1,0,0.1,4.5,5.5,Wilting Leaves,Planting resistant rice varieties. Avoid excessive nitrogen fertilization. Plow stubble and straw into soil after harvest.,Prothioconazole
Rice crops,31,0.7,1,0,0.1,4.5,5.5,Wilting Leaves,Planting resistant rice varieties. Avoid excessive nitrogen fertilization. Plow stubble and straw into soil after harvest.,Prothioconazole
Rice crops,32,0.7,1,0,0.1,4.5,5.5,Wilting Leaves,Planting resistant rice varieties. Avoid excessive nitrogen fertilization. Plow stubble and straw into soil after harvest.,Prothioconazole
Rice crops,33,0.7,1,0,0.1,4.5,5.5,Wilting Leaves,Planting resistant rice varieties. Avoid excessive nitrogen fertilization. Plow stubble and straw into soil after harvest.,Prothioconazole
Rice crops,34,0.7,1,0,0.1,4.5,5.5,Wilting Leaves,Planting resistant rice varieties. Avoid excessive nitrogen fertilization. Plow stubble and straw into soil after harvest.,Prothioconazole
Rice crops,35,0.7,1,0,0.1,4.5,5.5,Wilting Leaves,Planting resistant rice varieties. Avoid excessive nitrogen fertilization. Plow stubble and straw into soil after harvest.,Prothioconazole
Rice crops,27,0.8,1,0.15,0.25,5.5,8.2,Head Smut,Use seed treatment fungicides in areas with a high incidence of the disease. Plant earlier to avoid the optimal temperatures for teliospores germination.,systemic fungicide (carboxin) or propiconazole and fiutriafol + imazalil sulphate
Rice crops,28,0.8,1,0.15,0.25,5.5,8.2,Head Smut,Use seed treatment fungicides in areas with a high incidence of the disease. Plant earlier to avoid the optimal temperatures for teliospores germination.,systemic fungicide (carboxin) or propiconazole and fiutriafol + imazalil sulphate
Rice crops,29,0.8,1,0.15,0.25,5.5,8.2,Head Smut,Use seed treatment fungicides in areas with a high incidence of the disease. Plant earlier to avoid the optimal temperatures for teliospores germination.,systemic fungicide (carboxin) or propiconazole and fiutriafol + imazalil sulphate
Rice crops,30,0.8,1,0.15,0.25,5.5,8.2,Head Smut,Use seed treatment fungicides in areas with a high incidence of the disease. Plant earlier to avoid the optimal temperatures for teliospores germination.,systemic fungicide (carboxin) or propiconazole and fiutriafol + imazalil sulphate
Rice crops,31,0.8,1,0.15,0.25,5.5,8.2,Head Smut,Use seed treatment fungicides in areas with a high incidence of the disease. Plant earlier to avoid the optimal temperatures for teliospores germination.,systemic fungicide (carboxin) or propiconazole and fiutriafol + imazalil sulphate
Rice crops,20,0.6,0.87,0.35,0.4,6,7.2,Loose Kernel Smut,Hot water treatment or seed treatment with 10% salt water,"copper carbonate, triadimefon, and benomyl"
Rice crops,21,0.6,0.87,0.35,0.4,6,7.2,Loose Kernel Smut,Hot water treatment or seed treatment with 10% salt water,"copper carbonate, triadimefon, and benomyl"
Rice crops,22,0.6,0.87,0.35,0.4,6,7.2,Loose Kernel Smut,Hot water treatment or seed treatment with 10% salt water,"copper carbonate, triadimefon, and benomyl"
Rice crops,23,0.6,0.87,0.35,0.4,6,7.2,Loose Kernel Smut,Hot water treatment or seed treatment with 10% salt water,"copper carbonate, triadimefon, and benomyl"
Rice crops,24,0.6,0.87,0.35,0.4,6,7.2,Loose Kernel Smut,Hot water treatment or seed treatment with 10% salt water,"copper carbonate, triadimefon, and benomyl"
Rice crops,25,0.6,0.87,0.35,0.4,6,7.2,Loose Kernel Smut,Hot water treatment or seed treatment with 10% salt water,"copper carbonate, triadimefon, and benomyl"
Rice crops,25,0.5,0.75,0.135,0.14,6,7,Foot Rot Disease,Clean seeds should be used to minimize the occurrence of the disease.,Penicillin and oxytetracycline
Rice crops,26,0.5,0.75,0.135,0.14,6,7,Foot Rot Disease,Clean seeds should be used to minimize the occurrence of the disease.,Penicillin and oxytetracycline
Rice crops,27,0.5,0.75,0.135,0.14,6,7,Foot Rot Disease,Clean seeds should be used to minimize the occurrence of the disease.,Penicillin and oxytetracycline
Rice crops,28,0.5,0.75,0.135,0.14,6,7,Foot Rot Disease,Clean seeds should be used to minimize the occurrence of the disease.,Penicillin and oxytetracycline
Rice crops,29,0.5,0.75,0.135,0.14,6,7,Foot Rot Disease,Clean seeds should be used to minimize the occurrence of the disease.,Penicillin and oxytetracycline
Rice crops,30,0.5,0.75,0.135,0.14,6,7,Foot Rot Disease,Clean seeds should be used to minimize the occurrence of the disease.,Penicillin and oxytetracycline
Rice crops,31,0.5,0.75,0.135,0.14,6,7,Foot Rot Disease,Clean seeds should be used to minimize the occurrence of the disease.,Penicillin and oxytetracycline
Rice crops,32,0.5,0.75,0.135,0.14,6,7,Foot Rot Disease,Clean seeds should be used to minimize the occurrence of the disease.,Penicillin and oxytetracycline
Rice crops,33,0.5,0.75,0.135,0.14,6,7,Foot Rot Disease,Clean seeds should be used to minimize the occurrence of the disease.,Penicillin and oxytetracycline
Rice crops,34,0.5,0.75,0.135,0.14,6,7,Foot Rot Disease,Clean seeds should be used to minimize the occurrence of the disease.,Penicillin and oxytetracycline
Rice crops,35,0.5,0.75,0.135,0.14,6,7,Foot Rot Disease,Clean seeds should be used to minimize the occurrence of the disease.,Penicillin and oxytetracycline
Rice crops,36,0.5,0.75,0.135,0.14,6,7,Foot Rot Disease,Clean seeds should be used to minimize the occurrence of the disease.,Penicillin and oxytetracycline
Rice crops,37,0.5,0.75,0.135,0.14,6,7,Foot Rot Disease,Clean seeds should be used to minimize the occurrence of the disease.,Penicillin and oxytetracycline
Rice crops,20,0.65,0.85,0.27,0.29,5.58,7.5,Sheath Rot,"application of potash at tillering stage, controlling weeds and keep field sanitation.",Mancozeb and Benomyl
Rice crops,21,0.65,0.85,0.27,0.29,5.58,7.5,Sheath Rot,"application of potash at tillering stage, controlling weeds and keep field sanitation.",Mancozeb and Benomyl
Rice crops,22,0.65,0.85,0.27,0.29,5.58,7.5,Sheath Rot,"application of potash at tillering stage, controlling weeds and keep field sanitation.",Mancozeb and Benomyl
Rice crops,23,0.65,0.85,0.27,0.29,5.58,7.5,Sheath Rot,"application of potash at tillering stage, controlling weeds and keep field sanitation.",Mancozeb and Benomyl
Rice crops,24,0.65,0.85,0.27,0.29,5.58,7.5,Sheath Rot,"application of potash at tillering stage, controlling weeds and keep field sanitation.",Mancozeb and Benomyl
Rice crops,25,0.65,0.85,0.27,0.29,5.58,7.5,Sheath Rot,"application of potash at tillering stage, controlling weeds and keep field sanitation.",Mancozeb and Benomyl
Rice crops,26,0.65,0.85,0.27,0.29,5.58,7.5,Sheath Rot,"application of potash at tillering stage, controlling weeds and keep field sanitation.",Mancozeb and Benomyl
Rice crops,27,0.65,0.85,0.27,0.29,5.58,7.5,Sheath Rot,"application of potash at tillering stage, controlling weeds and keep field sanitation.",Mancozeb and Benomyl
Rice crops,28,0.65,0.85,0.27,0.29,5.58,7.5,Sheath Rot,"application of potash at tillering stage, controlling weeds and keep field sanitation.",Mancozeb and Benomyl
Rice crops,29,0.65,0.85,0.27,0.29,5.58,7.5,Sheath Rot,"application of potash at tillering stage, controlling weeds and keep field sanitation.",Mancozeb and Benomyl
Rice crops,30,0.65,0.85,0.27,0.29,5.58,7.5,Sheath Rot,"application of potash at tillering stage, controlling weeds and keep field sanitation.",Mancozeb and Benomyl
Rice crops,20,0.87,0.87,0.75,1,6,6.5,Alternaria Leaf Spot,"Avoid overhead watering to limit leaf wetness, and allow enough space at planting time for good air circulation and ample sun penetration. ",propiconazole-azoxystrobin
Rice crops,21,0.87,0.87,0.75,1,6,6.5,Alternaria Leaf Spot,"Avoid overhead watering to limit leaf wetness, and allow enough space at planting time for good air circulation and ample sun penetration. ",propiconazole-azoxystrobin
Rice crops,22,0.87,0.87,0.75,1,6,6.5,Alternaria Leaf Spot,"Avoid overhead watering to limit leaf wetness, and allow enough space at planting time for good air circulation and ample sun penetration. ",propiconazole-azoxystrobin
Rice crops,23,0.87,0.87,0.75,1,6,6.5,Alternaria Leaf Spot,"Avoid overhead watering to limit leaf wetness, and allow enough space at planting time for good air circulation and ample sun penetration. ",propiconazole-azoxystrobin
Rice crops,24,0.87,0.87,0.75,1,6,6.5,Alternaria Leaf Spot,"Avoid overhead watering to limit leaf wetness, and allow enough space at planting time for good air circulation and ample sun penetration. ",propiconazole-azoxystrobin
Rice crops,25,0.87,0.87,0.75,1,6,6.5,Alternaria Leaf Spot,"Avoid overhead watering to limit leaf wetness, and allow enough space at planting time for good air circulation and ample sun penetration. ",propiconazole-azoxystrobin
Rice crops,25,0.87,0.87,0.75,1,6,6.5,Alternaria Leaf Spot,"Avoid overhead watering to limit leaf wetness, and allow enough space at planting time for good air circulation and ample sun penetration. ",propiconazole-azoxystrobin
Rice crops,26,0.87,0.87,0.75,1,6,6.5,Alternaria Leaf Spot,"Avoid overhead watering to limit leaf wetness, and allow enough space at planting time for good air circulation and ample sun penetration. ",propiconazole-azoxystrobin
Rice crops,27,0.87,0.87,0.75,1,6,6.5,Alternaria Leaf Spot,"Avoid overhead watering to limit leaf wetness, and allow enough space at planting time for good air circulation and ample sun penetration. ",propiconazole-azoxystrobin
Rice crops,28,0.87,0.87,0.75,1,6,6.5,Alternaria Leaf Spot,"Avoid overhead watering to limit leaf wetness, and allow enough space at planting time for good air circulation and ample sun penetration. ",propiconazole-azoxystrobin
Rice crops,29,0.87,0.87,0.75,1,6,6.5,Alternaria Leaf Spot,"Avoid overhead watering to limit leaf wetness, and allow enough space at planting time for good air circulation and ample sun penetration. ",propiconazole-azoxystrobin
Rice crops,30,0.87,0.87,0.75,1,6,6.5,Alternaria Leaf Spot,"Avoid overhead watering to limit leaf wetness, and allow enough space at planting time for good air circulation and ample sun penetration. ",propiconazole-azoxystrobin
Rice crops,42,0.1,0.45,0.6,0.8,5.5,9,Heat Stress,"Induce acclimation with growth regulators and nutrients, breeding for genetically heat resistant cultivars, and developing genetic alterational. ","calcium, abscisic acid (ABA), ethylene, and salicylic acid (SA)"
Rice crops,43,0.1,0.45,0.6,0.8,5.5,9,Heat Stress,"Induce acclimation with growth regulators and nutrients, breeding for genetically heat resistant cultivars, and developing genetic alterational. ","calcium, abscisic acid (ABA), ethylene, and salicylic acid (SA)"
Rice crops,44,0.1,0.45,0.6,0.8,5.5,9,Heat Stress,"Induce acclimation with growth regulators and nutrients, breeding for genetically heat resistant cultivars, and developing genetic alterational. ","calcium, abscisic acid (ABA), ethylene, and salicylic acid (SA)"
Rice crops,45,0.1,0.45,0.6,0.8,5.5,9,Heat Stress,"Induce acclimation with growth regulators and nutrients, breeding for genetically heat resistant cultivars, and developing genetic alterational. ","calcium, abscisic acid (ABA), ethylene, and salicylic acid (SA)"
Rice crops,30,0.622,0.937,0.5,1,5.3,6,Brown planthopper,Rotating crop for a year and planting resistant varieties,"buprofezin, pymetrozine, etofenprox, or alternating compounds"
Rice crops,31,0.622,0.937,0.5,1,5.3,6,Brown planthopper,Rotating crop for a year and planting resistant varieties,"buprofezin, pymetrozine, etofenprox, or alternating compounds"
Rice crops,31,0.622,0.937,0.5,1,5.3,6,Brown planthopper,Rotating crop for a year and planting resistant varieties,"buprofezin, pymetrozine, etofenprox, or alternating compounds"
Rice crops,32,0.622,0.937,0.5,1,5.3,6,Brown planthopper,Rotating crop for a year and planting resistant varieties,"buprofezin, pymetrozine, etofenprox, or alternating compounds"
